RegionID,SizeRank,RegionName,RegionType,StateName,1/31/1996,2/29/1996,3/31/1996,4/30/1996,5/31/1996,6/30/1996,7/31/1996,8/31/1996,9/30/1996,10/31/1996,11/30/1996,12/31/1996,1/31/1997,2/28/1997,3/31/1997,4/30/1997,5/31/1997,6/30/1997,7/31/1997,8/31/1997,9/30/1997,10/31/1997,11/30/1997,12/31/1997,1/31/1998,2/28/1998,3/31/1998,4/30/1998,5/31/1998,6/30/1998,7/31/1998,8/31/1998,9/30/1998,10/31/1998,11/30/1998,12/31/1998,1/31/1999,2/28/1999,3/31/1999,4/30/1999,5/31/1999,6/30/1999,7/31/1999,8/31/1999,9/30/1999,10/31/1999,11/30/1999,12/31/1999,1/31/2000,2/29/2000,3/31/2000,4/30/2000,5/31/2000,6/30/2000,7/31/2000,8/31/2000,9/30/2000,10/31/2000,11/30/2000,12/31/2000,1/31/2001,2/28/2001,3/31/2001,4/30/2001,5/31/2001,6/30/2001,7/31/2001,8/31/2001,9/30/2001,10/31/2001,11/30/2001,12/31/2001,1/31/2002,2/28/2002,3/31/2002,4/30/2002,5/31/2002,6/30/2002,7/31/2002,8/31/2002,9/30/2002,10/31/2002,11/30/2002,12/31/2002,1/31/2003,2/28/2003,3/31/2003,4/30/2003,5/31/2003,6/30/2003,7/31/2003,8/31/2003,9/30/2003,10/31/2003,11/30/2003,12/31/2003,1/31/2004,2/29/2004,3/31/2004,4/30/2004,5/31/2004,6/30/2004,7/31/2004,8/31/2004,9/30/2004,10/31/2004,11/30/2004,12/31/2004,1/31/2005,2/28/2005,3/31/2005,4/30/2005,5/31/2005,6/30/2005,7/31/2005,8/31/2005,9/30/2005,10/31/2005,11/30/2005,12/31/2005,1/31/2006,2/28/2006,3/31/2006,4/30/2006,5/31/2006,6/30/2006,7/31/2006,8/31/2006,9/30/2006,10/31/2006,11/30/2006,12/31/2006,1/31/2007,2/28/2007,3/31/2007,4/30/2007,5/31/2007,6/30/2007,7/31/2007,8/31/2007,9/30/2007,10/31/2007,11/30/2007,12/31/2007,1/31/2008,2/29/2008,3/31/2008,4/30/2008,5/31/2008,6/30/2008,7/31/2008,8/31/2008,9/30/2008,10/31/2008,11/30/2008,12/31/2008,1/31/2009,2/28/2009,3/31/2009,4/30/2009,5/31/2009,6/30/2009,7/31/2009,8/31/2009,9/30/2009,10/31/2009,11/30/2009,12/31/2009,1/31/2010,2/28/2010,3/31/2010,4/30/2010,5/31/2010,6/30/2010,7/31/2010,8/31/2010,9/30/2010,10/31/2010,11/30/2010,12/31/2010,1/31/2011,2/28/2011,3/31/2011,4/30/2011,5/31/2011,6/30/2011,7/31/2011,8/31/2011,9/30/2011,10/31/2011,11/30/2011,12/31/2011,1/31/2012,2/29/2012,3/31/2012,4/30/2012,5/31/2012,6/30/2012,7/31/2012,8/31/2012,9/30/2012,10/31/2012,11/30/2012,12/31/2012,1/31/2013,2/28/2013,3/31/2013,4/30/2013,5/31/2013,6/30/2013,7/31/2013,8/31/2013,9/30/2013,10/31/2013,11/30/2013,12/31/2013,1/31/2014,2/28/2014,3/31/2014,4/30/2014,5/31/2014,6/30/2014,7/31/2014,8/31/2014,9/30/2014,10/31/2014,11/30/2014,12/31/2014,1/31/2015,2/28/2015,3/31/2015,4/30/2015,5/31/2015,6/30/2015,7/31/2015,8/31/2015,9/30/2015,10/31/2015,11/30/2015,12/31/2015,1/31/2016,2/29/2016,3/31/2016,4/30/2016,5/31/2016,6/30/2016,7/31/2016,8/31/2016,9/30/2016,10/31/2016,11/30/2016,12/31/2016,1/31/2017,2/28/2017,3/31/2017,4/30/2017,5/31/2017,6/30/2017,7/31/2017,8/31/2017,9/30/2017,10/31/2017,11/30/2017,12/31/2017,1/31/2018,2/28/2018,3/31/2018,4/30/2018,5/31/2018,6/30/2018,7/31/2018,8/31/2018,9/30/2018,10/31/2018,11/30/2018,12/31/2018,1/31/2019,2/28/2019,3/31/2019,4/30/2019,5/31/2019,6/30/2019,7/31/2019,8/31/2019,9/30/2019,10/31/2019,11/30/2019,12/31/2019,1/31/2020,2/29/2020,3/31/2020,4/30/2020,5/31/2020
394637,385,"Grand Forks, ND",Msa,ND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120612,119597,117761,115188,112304,111190,110394,110337,110145,109756,109621,109460,109801,110089,111540,112421,114259,114175,114448,113899,113699,113939,114387,115149,115397,115422,115266,115669,115875,116256,116024,116162,116496,117151,117415,117740,117949,118369,118501,118689,119099,119288,119180,118704,118234,117472,116633,115584,114759,113909,113405,112169,110375,108270,106735,105712,105251,104801,104282,103423,102612,101332,98912,96619,95264,95042,94598,93083,90720,88207,86320,85214,84364,83727,83633,83770,82965,81684,80591,80626,80800,81037,80865,80448,79890,79762,80348,80996,81640,81765,81662,81660,81946,82539,83023,83485,83843,83795,82728,81601,81175,82073,83084,83620,83887,84163,84698,85409,86163,86889,87719,88546,89257,89445,89611,89903,90373,90774,91117,91398,91785,92158,92659,93002,93343,93459,93696,93928,94362,94735,95154,95378,95483,95854,96245,96455,96264,96327,96859,97456,97944,98272,98569,98825,99190,99586,100409,102108,104004,105398,105673,105726,105794,106143,106500,107017,107283,107293,107225,107101,107212,107202,107427,107736,108513,109342,110020,110360,110736,111357,111684,111678,111480,111589,111813,112019,111824,111433,111095,110889,110698,110369,110144,109950
395090,386,"Shelby, NC",Msa,NC,28215,28173,28258,28275,28257,28245,28347,28540,28623,28899,29419,30040,30293,30276,30054,30032,30034,30229,30428,30623,30767,30509,30021,29388,29113,29055,29128,29152,29296,29025,28513,27699,27328,27121,26916,26685,26871,27502,28125,28571,28750,29025,29191,29658,29883,30265,30283,30538,30291,30041,29700,29471,29451,29759,30276,30488,30640,30766,31403,31938,32409,32520,32724,33103,33433,33395,33551,33996,34370,34531,34188,34074,33885,34031,34018,34263,34500,34978,35250,35314,35309,35467,36032,36311,36609,36761,37280,37398,37388,37317,37426,37676,38078,38377,38556,38840,39298,39655,39660,39538,39697,39794,39907,40124,40394,40753,41060,41270,41476,41628,42200,42953,43684,44290,44776,45079,45443,45968,46341,46830,47287,48007,48315,48642,48931,49370,49510,49771,49889,49990,50580,51118,51747,51775,51582,51215,50829,50535,50430,50157,49934,49341,48194,46973,45696,45120,44901,44968,44837,44700,44581,44486,44382,44442,44762,44984,45313,45377,45439,45003,44555,43863,43267,42845,42499,42166,41808,41467,41202,40944,40763,40555,40408,40288,40229,40018,39689,39304,38795,38686,38219,37639,36782,36408,36401,36518,36480,36311,36096,36052,36184,35876,35614,35379,35513,35607,35444,35307,35258,35458,35656,35501,35339,35199,35389,35620,35755,35776,35597,35343,35039,34828,34814,35055,35112,35384,35473,35719,35669,35614,35760,35883,36017,35901,35772,35620,35640,35593,35567,35224,35113,34906,34852,34865,34843,34887,34811,34793,34710,34653,34756,35157,35374,35469,35264,35220,35300,35261,35123,34898,34823,34881,34756,34543,34262,34303,34504,34650,34868,35166,35415,35343,35200,34934,34757,34532,34599,34567,34444,34337,34145,34518,35260,36370,37301,37758,38133,38051,38251,38471,38787,38842,38843,38517,37966,37324,36906,36913,36986,37427,37530,37598,37623
394580,387,"Fairbanks, AK",Msa,AK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89654,89331,88954,88726,88732,88828,88468,87921,87401,87182,87183,87464,87759,88060,88561,88554,88683,88508,88873,89266,89595,89864,89988,90094,89959,89944,89971,90132,89752,90207,91102,92615,93876,94581,95045,95141,95792,96656,97352,98027,98637,98259,97407,96341,96572,97078,97874,98329,98643,98769,99582,100421,101965,103450,105234,106542,107424,108375,109120,109864,110435,111546,112579,113691,114386,115930,117569,119434,120338,121018,121677,122933,124082,124990,125529,126204,126686,126473,126387,126621,127745,128737,129687,130100,130550,130373,130168,129695,129965,130476,130850,130715,130441,130248,130155,130351,130432,130753,130821,130811,129886,128990,127751,127204,126561,126395,126394,126264,126259,126131,126185,126310,126590,126939,127450,127803,128042,128146,127710,127183,126534,126498,126682,126816,127165,127505,127880,127820,127694,127251,127140,127071,127224,126873,126404,126351,127056,127648,127931,127859,128437,129010,129525,129733,129928,130105,130190,129623,127851,125955,124942,125032,124113,123228,122259,122297,121888,121823,121439,121147,120805,120976,121072,120966,121228,121438,121978,121144,121004,120629,121772,123051,124567,125350,125262,125094,125052,125512,125823,126775,127548,128474,128045,127870,127612,127982,128732,129526,130481,130759,131187,132550,133937,134530,134542,134170,134636,135411,136509,137388,137881,138778,138448,137151,135817,135896,136749,137455,137561,136739,134629,133097,132200,132300,132996,133951,133984,133522,133034,133399,133484,133717,134926,135792,136340,136079,135894,135773,136389,136912,137257,137085
394928,388,"Ocean City, NJ",Msa,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206022,205525,204233,203178,200460,199133,197389,197286,196586,195319,194282,192299,190892,188815,188235,186841,187464,186072,184569,181094,178558,176157,174736,174869,173710,171756,168855,167136,166490,166684,167075,166570,165914,167402,166987,166136,165829,168981,172395,172565,170251,166969,165957,167619,169594,168651,167776,166941,167300,164648,161608,159652,159060,160096,160834,161387,161730,163016,164824,165562,165455,165936,167616,170016,172592,174707,175700,175610,174769,174311,173557,174125,174001,174215,173361,172625,171087,169356,167836,167319,167164,166882,166517,165674,165658,165828,166067,166282,167050,168189,168629,168130,167610,167227,167422,167808,168128,168449,169001,169566,169696,169206,169396,170023,171317,172540,173830,174604,175324,175498,175748,175599,175519,175925,176682,177553,178064,178084,178034,178309,178702,178919,178758,178836,179353,179861,179988,180076,180236,180935,181688,182569,183520,185012,186859,188892
394823,389,"Mankato, MN",Msa,MN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81318,81077,80977,80866,80928,81686,82600,83425,83451,83724,84715,86236,87271,87995,88526,89296,89997,89567,88866,88085,88236,87915,86723,85246,85064,85864,87332,88228,88948,89771,90711,92237,94701,97553,100360,102222,102945,103357,103107,103230,103499,104180,104972,105246,104425,103601,102933,103323,103633,104059,104800,105597,106134,106702,107262,107967,108906,109794,110652,110636,110797,110401,110114,109802,110115,110507,111263,112069,112329,112997,113891,115572,116670,117896,118405,119430,119663,120479,120942,121402,121918,121937,122189,122738,123134,122952,123067,122826,123476,122212,120931,119725,119482,119044,118091,116664,116078,115942,115926,115697,114962,114888,114769,114468,113749,113143,112759,112429,112158,111850,111287,110680,110016,109639,109023,108202,107129,106116,105037,103965,103080,102374,101986,101311,100908,100508,100314,100070,99923,99677,99434,98980,97706,96286,94781,94061,92968,91835,90735,90124,89730,89467,89298,89176,89231,89305,89297,89169,89218,89291,89440,89455,89437,89512,89556,89757,90070,90502,91000,91366,91825,92380,92948,93419,93848,94031,94257,94482,95007,95409,95763,95945,96299,96706,97083,97306,97422,97658,98028,98383,98511,98654,98729,99105,99081,99080,98958,99247,99651,100269,100586,100860,101063,101329,101713,101985,102501,102879,103360,103597,103809,103927,104305,104759,105377,105936,106585,107172,107750,108293,108895,109667,110480,111118,111580,111850,112239,112710,113443,114342,115106,115936,116820,117570,118143,118376,118756,118689,118715,118798,119440,120268,120717,121003,120173,119731,119554,120322,121005,121819,122485,123096,123145,123010,123257,123650,124896,125915,126818
395038,390,"Rome, GA",Msa,GA,51617,52377,52883,53991,54683,55332,55575,56086,56449,57025,57521,58092,58632,58676,58218,57662,57833,58741,59774,60123,59998,59946,59906,60219,60408,60833,61875,62770,63433,63073,63443,64078,65703,66539,67589,67689,68060,68564,69849,71549,72882,73310,73338,73747,74515,75469,76129,76932,77682,78573,79071,79150,79266,79736,80478,80919,80535,79769,78915,78377,78215,77727,77504,77422,77481,77738,77411,77023,76907,77075,77207,77327,76588,76249,74838,73677,72151,71232,71068,71305,71337,71464,71706,71847,72087,72223,72658,72762,73014,73431,73144,72445,71670,71454,71407,71423,71818,71953,72452,72845,73445,73444,73421,73455,73653,73626,73433,73224,72868,72710,72247,72503,72228,72625,73251,74794,75634,76285,76621,77030,76803,76457,76512,76334,76844,76597,76592,75210,74857,74248,74444,74111,74541,74422,74200,73575,73160,72971,72693,72907,73070,73188,72681,72942,73269,74533,75231,75732,75608,75337,75030,74780,73972,73580,73271,72517,71504,70055,69232,68473,67853,67405,66762,66073,65157,64239,63404,62873,62660,62332,62028,61763,61695,61449,61148,60622,60551,60421,60138,59658,58786,58442,57625,57090,56236,55682,55272,54692,54286,53552,53307,52749,52356,51543,51270,50990,51033,50742,50481,50614,50331,50473,50163,50556,50872,51092,51171,51051,50997,51059,51261,51630,52327,52873,53503,53710,54009,54426,54751,55220,55587,55941,56108,56202,56355,56531,56771,56927,57086,57598,57947,58281,58307,58662,58717,58598,57886,57511,57319,57754,58444,58616,59040,59483,60001,60442,61223,62008,62929,63330,63901,63561,62698,61850,61182,60488,59995,59216,58957,58725,59394,60270,60314,60432,60071,60487,60666,61472,62517,63752,64746,65756,67076,68305,69984,71163,72898,74266,75772,76457,76840,77227,77689,78008,77514,77100,76760,76979,77099,77043,76902,76960,76985
394441,391,"Cape Girardeau, MO",Msa,MO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87514,86716,86387,85615,85302,85054,85210,85280,85410,85135,85130,85257,85632,86278,86695,87155,87053,87002,86569,86602,86541,87069,87277,87382,87309,87398,87709,87909,88363,88654,88726,88362,88160,88260,88438,88552,88382,88415,88222,88218,87902,87885,88175,88483,88744,88435,88136,87965,87953,87669,87143,86542,86141,85665,84974,84408,84257,84407,84455,84225,84078,83936,83886,83660,83349,82873,82590,82422,82154,81759,81458,81052,80717,80336,80277,80353,80636,81026,81236,81040,80650,80504,80621,80974,81169,81305,81412,81546,81681,81656,81669,81885,82188,82312,82323,82406,82689,83095,83336,83480,83380,83455,83559,83720,83872,84104,84252,84437,84478,84605,84771,85165,85638,86093,86455,86941,87264,87706,87997,88383,88595,88830,88822,88662,88665,88847,89318,89648,90236,90587,91259,91684,92376,92890,93699,94498,94972,95340,95222,95526,95543,95891,95930,96261,96548,96582,96523,96739,97145,97545,98998,99822,100440,100432,100551,100484,100247,101339,102778,104268,105790,106569,106001,105095,105511,106373,107154,107411,108542,108973,109169,108476,107738,107702,108204,109115,109104,108930,108741,108937,108507,107964,107388
394689,392,"Hot Springs, AR",Msa,AR,33303,32779,32528,32172,32201,32442,32496,32499,32310,32465,32726,33037,33361,33969,34488,34574,34326,34023,34086,34120,34412,34228,34067,33958,33896,33959,34063,34539,34730,34758,34766,35078,35431,35806,35954,36048,36087,35992,36154,36406,36906,37006,36926,36735,36785,37042,37408,37547,37688,37736,37601,37194,36954,37352,37891,38333,38387,38330,38397,38550,38728,39048,39313,39710,39728,39605,39351,39276,39549,39755,39724,39584,39551,39610,39763,39854,39856,39786,39834,39918,39529,39114,38905,39149,39377,39467,39429,39533,40171,40870,41612,42027,42763,43737,44721,45406,45940,46466,47037,47368,47381,47392,47253,47415,47655,47838,47702,47584,47534,47574,47791,48218,48731,49064,49584,50022,50448,50810,51736,52557,53482,54321,54892,55330,55411,55818,56091,56641,57160,57849,58337,58960,59574,60037,60528,60731,61549,62329,63501,64381,65005,64828,64553,64284,64148,64097,64355,65361,66026,65819,64793,63360,62727,62934,63074,62762,61834,61115,60251,59385,58381,58243,58456,59065,59128,58672,58360,58292,58886,59389,59971,59965,60277,60195,60067,59833,59350,59524,59511,59827,59878,59754,59491,59113,58749,58509,58608,58876,59583,60222,60713,60940,60509,60803,61083,62268,63040,64170,65028,66105,66856,66920,67167,67800,69905,71629,73242,74207,75154,75869,76394,76542,76522,76920,77885,78643,78865,78127,77723,76760,76388,75597,75497,75330,76147,76393,76172,75465,74433,74529,74306,75114,75319,75786,75970,76440,75977,75887,75560,75483,75601,75088,75147,74308,74242,74514,74627,74694,75027,76008,76940,77550,77395,77871,77839,78904,79555,79735,79620,78674,77941,77263,77601,78994,80985,82081,83515,84225,85119,86245,87465,89255,89988,90144,90467,90590,91169,91301,91168,91275,91447,91686,91744,92044,93093,94436,95147,95555,95520,96295,97304,98404,99527
394655,393,"Greenwood, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57755,57497,57277,56976,56902,56794,56690,56640,56781,56582,56183,55546,55415,55266,55283,55048,54633,54256,53597,52913,51785,51523,51528,51988,51461,51227,51064,51189,51127,51103,51626,52094,52948,53135,53357,53406,53904,54261,54243,54158,54223,54320,54249,54301,54395,54414,54371,54191,54639,55072,55649,55930,56161,56382,56494,56605,56621,56730,57104,57594,57293,56769,56273,56448,56625,56772,56951,56956,56958,56920,56399,55928,55937,56428,56818,56791,56796,56864,56920,57293,57430,57557,57691,58055,58497,58740,59112,59343,59601,59797,60006,60128,60359,60739,61318,61814,62184,62465,62664,63003,63052,63069,63013,63152,63340,63452,63539,63604,63687,63883,64136,64460,65024
395140,394,"Sunbury, PA",Msa,PA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42925,43046,43442,44111,44958,45381,45679,45476,45327,44861,44613,44452,44518,44720,44536,44273,43878,43954,43980,44419,44744,45319,45528,45599,45575,45615,45813,45854,45598,45483,45675,46126,46470,47030,47581,48059,47964,47718,47463,47494,47563,47442,47192,47013,46995,46786,46547,46176,46082,45868,45752,45431,45330,45297,45293,45047,44761,44570,44490,44555,44502,44674,44679,44764,44540,44287,44043,43934,43790,43632,43387,43060,42695,42364,42226,42206,42292,42306,42376,42398,42443,42361,42350,42403,42485,42518,42485,42375,42260,42258,42301,42364,42415,42511,42597,42735,42934,43104,43140,43159,43200,43309,43401,43436,43484,43482,43441,43375,43361,43417,43480,43598,43719,43820,43923,44075,44262,44267,44286,44233,44236,44342,44514,44780,44926,45016,44874,44825,44717,45142,45592,46065,46298,46260,46436,46487,46742,46865,47202,47198,47376,47226,47328,47242,47339,47455,47642,47735,47777,47915,48173,48812,49012,49274,49159,49650,50052,50492,50354,50286,50254,50380,50520,50842,51520,52186,52579,52803,52798,53259,53593,54117,54352,54701,54946,54930,54843,54819,55178,55416,55854,55905,56333
394469,395,"Clarksburg, WV",Msa,WV,33384,33326,33421,33588,33688,33808,33842,34031,34104,34135,34083,34035,34086,34315,34446,34593,34632,34746,34983,35127,35220,35164,35257,35422,35632,35749,35840,35598,35614,35355,35030,34502,34285,34451,34394,34225,33635,33013,32315,31844,31535,31435,31466,31410,31375,31144,31205,31121,31254,31266,31379,31630,31609,31586,31401,31562,31553,31579,31508,31692,31932,32114,32259,32165,32269,32366,32631,32632,32637,32640,32734,32749,32720,32750,32805,33015,33173,33216,33262,33503,33875,34120,34133,34099,34118,34254,34405,34541,34639,34789,34702,34532,34278,34227,34256,34417,34551,34712,34836,34849,34812,34814,35049,35275,35484,35720,35989,36220,36358,36537,36737,37110,37482,37783,37998,38179,38504,38593,38781,38811,39060,39106,39132,39054,39116,39300,39523,39657,39718,39893,39995,40162,40103,40138,40302,40542,40819,40949,41000,41263,41391,41541,41454,41509,41479,41570,41445,41472,41216,41235,41305,41314,41408,41532,42058,42252,42636,42666,42928,42756,42805,42598,42449,42225,42240,42300,42157,41983,41716,41786,41776,41962,42127,42248,42442,42638,42546,42213,41905,42004,42175,42173,41951,41701,41445,41443,41282,41155,41072,41180,41326,41249,41341,41363,41565,41725,41902,41976,42029,42080,41810,41470,41036,40960,40913,41004,41173,41220,41304,41168,41226,41183,41434,41658,41985,42152,42262,42456,42478,42559,42414,42631,42528,42650,42735,43060,43361,43478,43105,42579,42139,42082,42163,42126,42242,42264,42400,42387,42305,42226,42476,42805,43168,43343,43547,43628,43855,44013,44048,43978,43967,44079,44147,44242,44339,44517,44717,45027,45208,45447,45840,46297,46852,47206,47874,48239,48655,48732,48875,48939,49062,49239,49511,49728,50289,51045,51523,51990,52366,53099,53386,53628,53828,54209,54449,54744,54716,54639,54623,54787,55002,55103,55512
395190,396,"Victoria, TX",Msa,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60443,60262,60212,60079,60058,60032,60046,60100,60193,60324,60491,60690,60915,61314,61632,61965,62155,62450,62747,63041,63333,63622,63909,64194,64477,64683,64935
395145,397,"Talladega, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,48791,49115,49107,49506,49634,50140,50638,51083,50849,50383,50024,50146,50400,50888,51734,52441,53603,54050,54186,54139,55140,56517,57580,57892,57732,56848,56023,55102,54117,53126,52789,52892,52883,52644,52371,52363,52591,52828,52484,51979,51491,51824,51908,51965,51854,51871,52368,52041,51836,51457,51577,51468,51663,51623,51835,51667,51544,51436,51050,51211,51263,52195,52985,54021,54014,53622,52851,52424,51651,50588,49666,49405,49181,48247,46905,45903,45894,46314,46895,47331,48323,49587,50729,51090,51514,52114,52975,53650,53922,54285,54337,54706,54597,54628,54730,55257,55763,56048,56272,56604,57035,57405,58205,58428,59057,59347,59781,59834,59506,59581,60027,60439,61014,61190,61371,61486,61026,60622,60185,60049,60388,60419,60557,60275,59749,59116,58531,58405,58727,58611,58421,58114,58140,58411,58261,58348,58143,57989,57586,57005,56479,56657,56749,56871,56348,55621,55013,54258,53829,53753,53763,53964,53674,53110,52481,51972,51555,51206,50901,50878,50870,50602,50288,49837,49655,49541,49503,49246,48938,48599,48241,47828,47505,47430,47360,47144,46978,46740,46641,46528,46654,46742,46709,46523,46241,45951,45628,45360,45099,44925,44589,44287,43878,43595,43454,43470,43454,43379,43365,43486,43600,43535,43526,43502,43733,43870,43897,43756,43803,43681,43579,43538,43569,43750,43726,43871,43637,43519,43525,43826,43793,43841,43957,43878,43677,43420,43659,43795,44043,44131,44216,43999,44013,44232,44444,44465,44479,44461,44601,44658,44893,45029,45136,45359,45597,45534,45250,45236,45604,46065,46242,46609,47045,47536,47732,47742,48275,49013,50157,50789,51298,51865,52539,53157,53656,54242,55141,56242,56860,57459,57872
394542,398,"Dubuque, IA",Msa,IA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84121,83944,83671,83002,82104,81788,82007,82370,81983,81386,81163,81460,81922,82464,82689,83487,84580,85534,85313,85060,86243,87848,88854,88870,89105,89285,90314,90817,91701,91575,92562,93298,93457,93482,93835,94926,95332,95142,94465,93766,92999,92573,91953,91656,91460,91414,91280,90798,90220,89937,89975,90206,90145,89787,89429,89223,89242,89087,88699,88121,87846,87523,87596,87300,87121,86925,86891,86707,86089,85462,85127,85178,85288,85495,85210,85130,85268,85458,85498,85214,85373,85348,85259,85006,84593,84105,83621,83583,83353,83270,82964,83046,83058,83244,83435,83559,83758,83762,83639,83105,82923,82798,83346,83493,83586,83449,83352,83683,83914,85028,86176,87730,89061,90487,90816,90713,90151,90467,91220,91593,91868,91393,91798,91907,91393,90499,90341,91929,94112,95876,96724,97716,98718,99798,100125,100671,101612,102459,102951,102672,102477,101930,101816,101212,101357,101778,102667,102985,103265,103660,104132,104327,104349,104580,104759,105451,105845,105727,105124,104521,104472,105011,106748,109244,111071,112357,113373,114817,116371,117035,117521,117381,117504,117165,116219,115031,114610,114845,115448,115714,116028,117333,119115,121706
395153,399,"The Villages, FL",Msa,FL,49925,49991,50094,50189,50143,49944,49697,49552,49466,49333,49230,49461,49948,50241,50278,50395,50859,51410,52031,52556,53086,53585,54147,54282,54152,54257,54494,54862,55028,55654,56148,56640,56829,57058,56829,56241,55663,55213,55076,54301,53546,52436,51823,51130,50832,50912,51667,53030,54041,54324,54372,55118,56299,57147,57671,58291,58973,59189,59008,58810,58849,59465,60033,60704,61108,61700,61985,62048,61881,62013,62656,62805,63423,63764,64550,64623,64390,64396,64885,65761,66821,67508,67505,67600,67413,67758,67821,68291,69028,69611,69816,69826,69889,70313,70874,71405,72105,72571,72939,73323,73846,74931,76144,77305,77973,78748,80001,81885,83476,84530,85739,86876,87986,88315,89081,90188,92065,93501,94703,95453,96439,98013,99398,100900,102427,104461,105909,107049,107503,108295,108762,109340,109881,110486,110705,110598,109655,108709,107750,107507,107146,106556,105800,105154,104264,102787,101861,101405,101770,101532,101399,100154,99612,99271,99444,99261,98814,98851,98392,97807,96776,96109,95729,95572,95203,94417,93549,92496,92249,92123,92586,92441,92715,92649,92264,91697,91439,91238,90766,90257,89162,87826,86071,84721,83072,82290,81607,81368,80140,79487,79184,79282,79357,79566,80333,81433,82333,82687,82957,83314,83975,84248,84577,85147,86171,86668,86437,85878,86500,87234,88143,88618,89523,90413,90708,90733,90822,91527,92801,93574,93514,93226,93408,93919,94497,94878,95746,96541,96264,95795,95114,96216,97131,98121,97988,98135,98113,98501,98625,98854,100336,101895,103108,102687,102503,102699,103583,104359,105263,106006,106696,106754,106180,105592,105781,106423,106991,107050,107190,106798,106541,106239,106727,108184,109586,111030,111814,113247,114351,115535,115761,115754,115561,116112,117369,118592,120028,121035,122241,122681,123087,123391,124439,126265,128142,129481,129865,129925,130004,130485,131072,131928,133007
394311,400,"Albertville, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97288,96476,96028,95830,96241,97338,97369,97268,95583,94781,94053,95029,95094,96115,96698,96831,95719,93411,92444,91716,92984,93137,93163,91723,91732,90776,89871,88459,88005,87977,88175,88070,88303,88193,88581,87706,86665,86193,86894,87558,87943,88519,88933,89795,89983,90747,90469,90374,89624,88904,88072,87686,87378,87392,86742,85978,84597,84075,83253,83045,82488,82527,82307,81991,81498,81086,81385,81273,81248,79999,79641,78502,78192,77111,76509,75514,74962,73772,72199,70432,69480,69364,69524,70094,70651,71286,71385,71444,71377,71753,72252,73023,73514,73635,73130,73243,73073,73490,73570,74446,75077,75475,75577,75706,75961,76258,76690,76037,75621,74933,75485,75069,74708,74175,74489,75029,75443,75767,76295,77449,78693,79704,79590,79409,79517,80631,81661,81764,81293,80720,80754,80791,80657,80475,80634,81748,82608,82877,82069,82264,82958,83935,83665,82862,82580,82869,84013,84493,85105,84911,85404,85926,86817,87375,87880,89054,89122,88337,86536,85892,85756,86339,86444,85598,84070,83472,83806,84490,84833,85713,86724,87929,89059,90146,91087,92621,94458,95610,96276,96397,97235,97919,98788,99001
